"military_annual_salary","yos_zscore","rank_level","rank_category_binary","branch_army","branch_navy","skill_ordinal","military_salary_zscore","salary_multiple_zscore","civilian_salary_multiple"
64368,1.45814049600107,3,0,0,1,6,-0.0620963110088788,-0.24343886364441,1.03389883171762
64368,1.45814049600107,3,0,0,1,6,-0.0620963110088788,-0.24343886364441,1.03389883171762
64368,1.45814049600107,3,0,1,0,2,-0.0620963110088788,-0.24343886364441,1.03389883171762
64368,1.45814049600107,3,0,1,0,2,-0.0620963110088788,-0.24343886364441,1.03389883171762
64368,1.45814049600107,3,0,0,1,2,-0.0620963110088788,-0.24343886364441,1.03389883171762
64368,1.45814049600107,3,0,1,0,5,-0.0620963110088788,-0.24343886364441,1.03389883171762
64368,1.45814049600107,3,0,0,1,5,-0.0620963110088788,-0.24343886364441,1.03389883171762
64368,1.45814049600107,3,0,0,1,5,-0.0620963110088788,-0.24343886364441,1.03389883171762
64368,1.45814049600107,3,0,0,0,5,-0.0620963110088788,-0.24343886364441,1.03389883171762
64368,1.45814049600107,3,0,1,0,2,-0.0620963110088788,-0.24343886364441,1.03389883171762
64368,1.45814049600107,3,0,0,1,4,-0.0620963110088788,-0.24343886364441,1.03389883171762
64368,1.45814049600107,3,0,0,0,4,-0.0620963110088788,-0.24343886364441,1.03389883171762
64368,1.45814049600107,3,0,0,1,6,-0.0620963110088788,-0.24343886364441,1.03389883171762
64368,1.45814049600107,3,0,0,1,6,-0.0620963110088788,-0.24343886364441,1.03389883171762
64368,1.45814049600107,3,0,0,0,6,-0.0620963110088788,-0.24343886364441,1.03389883171762
64368,1.45814049600107,3,0,1,0,3,-0.0620963110088788,-0.24343886364441,1.03389883171762
64368,1.45814049600107,3,0,1,0,3,-0.0620963110088788,-0.24343886364441,1.03389883171762
64368,1.45814049600107,3,0,0,1,3,-0.0620963110088788,-0.24343886364441,1.03389883171762
64368,1.45814049600107,3,0,0,1,3,-0.0620963110088788,-0.24343886364441,1.03389883171762
64368,1.45814049600107,3,0,0,0,3,-0.0620963110088788,-0.24343886364441,1.03389883171762
64368,1.45814049600107,3,0,1,0,6,-0.0620963110088788,-0.24343886364441,1.03389883171762
64368,1.45814049600107,3,0,0,0,6,-0.0620963110088788,-0.24343886364441,1.03389883171762
64368,1.45814049600107,3,0,1,0,1,-0.0620963110088788,-0.24343886364441,1.03389883171762
67800,1.8657474934423,3,0,1,0,6,0.0995358770196734,-0.371758381289989,0.981563421828909
67800,1.8657474934423,3,0,0,1,6,0.0995358770196734,-0.371758381289989,0.981563421828909
67800,1.8657474934423,3,0,0,1,6,0.0995358770196734,-0.371758381289989,0.981563421828909
67800,1.8657474934423,3,0,0,0,6,0.0995358770196734,-0.371758381289989,0.981563421828909
67800,1.8657474934423,3,0,1,0,2,0.0995358770196734,-0.371758381289989,0.981563421828909
67800,1.8657474934423,3,0,0,1,2,0.0995358770196734,-0.371758381289989,0.981563421828909
67800,1.8657474934423,3,0,0,0,2,0.0995358770196734,-0.371758381289989,0.981563421828909
67800,1.8657474934423,3,0,1,0,5,0.0995358770196734,-0.371758381289989,0.981563421828909
67800,1.8657474934423,3,0,1,0,5,0.0995358770196734,-0.371758381289989,0.981563421828909
67800,1.8657474934423,3,0,0,0,5,0.0995358770196734,-0.371758381289989,0.981563421828909
67800,1.8657474934423,3,0,1,0,2,0.0995358770196734,-0.371758381289989,0.981563421828909
67800,1.8657474934423,3,0,0,1,4,0.0995358770196734,-0.371758381289989,0.981563421828909
67800,1.8657474934423,3,0,0,1,4,0.0995358770196734,-0.371758381289989,0.981563421828909
67800,1.8657474934423,3,0,0,0,4,0.0995358770196734,-0.371758381289989,0.981563421828909
67800,1.8657474934423,3,0,1,0,6,0.0995358770196734,-0.371758381289989,0.981563421828909
67800,1.8657474934423,3,0,1,0,6,0.0995358770196734,-0.371758381289989,0.981563421828909
67800,1.8657474934423,3,0,0,1,6,0.0995358770196734,-0.371758381289989,0.981563421828909
67800,1.8657474934423,3,0,0,0,6,0.0995358770196734,-0.371758381289989,0.981563421828909
67800,1.8657474934423,3,0,1,0,3,0.0995358770196734,-0.371758381289989,0.981563421828909
67800,1.8657474934423,3,0,1,0,3,0.0995358770196734,-0.371758381289989,0.981563421828909
67800,1.8657474934423,3,0,0,1,3,0.0995358770196734,-0.371758381289989,0.981563421828909
67800,1.8657474934423,3,0,0,1,3,0.0995358770196734,-0.371758381289989,0.981563421828909
67800,1.8657474934423,3,0,0,0,3,0.0995358770196734,-0.371758381289989,0.981563421828909
67800,1.8657474934423,3,0,1,0,6,0.0995358770196734,-0.371758381289989,0.981563421828909
67800,1.8657474934423,3,0,0,1,6,0.0995358770196734,-0.371758381289989,0.981563421828909
67800,1.8657474934423,3,0,0,0,6,0.0995358770196734,-0.371758381289989,0.981563421828909
67800,1.8657474934423,3,0,1,0,1,0.0995358770196734,-0.371758381289989,0.981563421828909
67800,1.8657474934423,3,0,0,1,1,0.0995358770196734,-0.371758381289989,0.981563421828909
67800,1.8657474934423,3,0,0,0,1,0.0995358770196734,-0.371758381289989,0.981563421828909
46560,-1.39510848608748,3,0,1,0,6,-0.900775216723464,0.726126982050857,1.42933848797251
46560,-1.39510848608748,3,0,0,1,6,-0.900775216723464,0.726126982050857,1.42933848797251
46560,-1.39510848608748,3,0,0,0,6,-0.900775216723464,0.726126982050857,1.42933848797251
46560,-1.39510848608748,3,0,0,0,6,-0.900775216723464,0.726126982050857,1.42933848797251
46560,-1.39510848608748,3,0,1,0,2,-0.900775216723464,0.726126982050857,1.42933848797251
46560,-1.39510848608748,3,0,0,1,2,-0.900775216723464,0.726126982050857,1.42933848797251
46560,-1.39510848608748,3,0,0,1,2,-0.900775216723464,0.726126982050857,1.42933848797251
46560,-1.39510848608748,3,0,0,0,2,-0.900775216723464,0.726126982050857,1.42933848797251
46560,-1.39510848608748,3,0,1,0,5,-0.900775216723464,0.726126982050857,1.42933848797251
46560,-1.39510848608748,3,0,1,0,5,-0.900775216723464,0.726126982050857,1.42933848797251
46560,-1.39510848608748,3,0,0,1,5,-0.900775216723464,0.726126982050857,1.42933848797251
46560,-1.39510848608748,3,0,0,0,5,-0.900775216723464,0.726126982050857,1.42933848797251
46560,-1.39510848608748,3,0,1,0,4,-0.900775216723464,0.726126982050857,1.42933848797251
46560,-1.39510848608748,3,0,1,0,2,-0.900775216723464,0.726126982050857,1.42933848797251
46560,-1.39510848608748,3,0,0,1,4,-0.900775216723464,0.726126982050857,1.42933848797251
46560,-1.39510848608748,3,0,0,0,4,-0.900775216723464,0.726126982050857,1.42933848797251
46560,-1.39510848608748,3,0,1,0,6,-0.900775216723464,0.726126982050857,1.42933848797251
46560,-1.39510848608748,3,0,0,1,6,-0.900775216723464,0.726126982050857,1.42933848797251
46560,-1.39510848608748,3,0,0,1,6,-0.900775216723464,0.726126982050857,1.42933848797251
46560,-1.39510848608748,3,0,0,0,6,-0.900775216723464,0.726126982050857,1.42933848797251
46560,-1.39510848608748,3,0,1,0,3,-0.900775216723464,0.726126982050857,1.42933848797251
46560,-1.39510848608748,3,0,0,0,3,-0.900775216723464,0.726126982050857,1.42933848797251
46560,-1.39510848608748,3,0,1,0,6,-0.900775216723464,0.726126982050857,1.42933848797251
46560,-1.39510848608748,3,0,0,1,6,-0.900775216723464,0.726126982050857,1.42933848797251
46560,-1.39510848608748,3,0,0,0,6,-0.900775216723464,0.726126982050857,1.42933848797251
46560,-1.39510848608748,3,0,1,0,1,-0.900775216723464,0.726126982050857,1.42933848797251
46560,-1.39510848608748,3,0,0,1,1,-0.900775216723464,0.726126982050857,1.42933848797251
46560,-1.39510848608748,3,0,0,0,1,-0.900775216723464,0.726126982050857,1.42933848797251
51912,-0.987501488646261,3,0,1,0,6,-0.648719427000617,0.364816533980642,1.28197719217137
51912,-0.987501488646261,3,0,0,1,6,-0.648719427000617,0.364816533980642,1.28197719217137
51912,-0.987501488646261,3,0,0,0,6,-0.648719427000617,0.364816533980642,1.28197719217137
51912,-0.987501488646261,3,0,1,0,2,-0.648719427000617,0.364816533980642,1.28197719217137
51912,-0.987501488646261,3,0,1,0,2,-0.648719427000617,0.364816533980642,1.28197719217137
51912,-0.987501488646261,3,0,0,1,2,-0.648719427000617,0.364816533980642,1.28197719217137
51912,-0.987501488646261,3,0,0,0,2,-0.648719427000617,0.364816533980642,1.28197719217137
51912,-0.987501488646261,3,0,1,0,5,-0.648719427000617,0.364816533980642,1.28197719217137
51912,-0.987501488646261,3,0,0,1,5,-0.648719427000617,0.364816533980642,1.28197719217137
51912,-0.987501488646261,3,0,0,0,5,-0.648719427000617,0.364816533980642,1.28197719217137
51912,-0.987501488646261,3,0,1,0,4,-0.648719427000617,0.364816533980642,1.28197719217137
51912,-0.987501488646261,3,0,0,1,4,-0.648719427000617,0.364816533980642,1.28197719217137
51912,-0.987501488646261,3,0,0,0,4,-0.648719427000617,0.364816533980642,1.28197719217137
51912,-0.987501488646261,3,0,1,0,6,-0.648719427000617,0.364816533980642,1.28197719217137
51912,-0.987501488646261,3,0,0,1,6,-0.648719427000617,0.364816533980642,1.28197719217137
51912,-0.987501488646261,3,0,0,1,6,-0.648719427000617,0.364816533980642,1.28197719217137
51912,-0.987501488646261,3,0,0,0,6,-0.648719427000617,0.364816533980642,1.28197719217137
51912,-0.987501488646261,3,0,1,0,3,-0.648719427000617,0.364816533980642,1.28197719217137
51912,-0.987501488646261,3,0,0,1,3,-0.648719427000617,0.364816533980642,1.28197719217137
51912,-0.987501488646261,3,0,0,1,3,-0.648719427000617,0.364816533980642,1.28197719217137
51912,-0.987501488646261,3,0,0,0,3,-0.648719427000617,0.364816533980642,1.28197719217137
51912,-0.987501488646261,3,0,0,0,6,-0.648719427000617,0.364816533980642,1.28197719217137
51912,-0.987501488646261,3,0,1,0,1,-0.648719427000617,0.364816533980642,1.28197719217137
51912,-0.987501488646261,3,0,0,1,1,-0.648719427000617,0.364816533980642,1.28197719217137
51912,-0.987501488646261,3,0,0,0,1,-0.648719427000617,0.364816533980642,1.28197719217137
55344,-0.579894491205039,3,0,1,0,6,-0.487087238972065,0.16989755774077,1.20247904018502
55344,-0.579894491205039,3,0,1,0,6,-0.487087238972065,0.16989755774077,1.20247904018502
55344,-0.579894491205039,3,0,0,1,6,-0.487087238972065,0.16989755774077,1.20247904018502
55344,-0.579894491205039,3,0,0,0,6,-0.487087238972065,0.16989755774077,1.20247904018502
55344,-0.579894491205039,3,0,0,0,6,-0.487087238972065,0.16989755774077,1.20247904018502
55344,-0.579894491205039,3,0,1,0,2,-0.487087238972065,0.16989755774077,1.20247904018502
55344,-0.579894491205039,3,0,1,0,2,-0.487087238972065,0.16989755774077,1.20247904018502
55344,-0.579894491205039,3,0,0,1,2,-0.487087238972065,0.16989755774077,1.20247904018502
55344,-0.579894491205039,3,0,0,1,2,-0.487087238972065,0.16989755774077,1.20247904018502
55344,-0.579894491205039,3,0,1,0,5,-0.487087238972065,0.16989755774077,1.20247904018502
55344,-0.579894491205039,3,0,0,1,5,-0.487087238972065,0.16989755774077,1.20247904018502
55344,-0.579894491205039,3,0,0,1,5,-0.487087238972065,0.16989755774077,1.20247904018502
55344,-0.579894491205039,3,0,0,0,5,-0.487087238972065,0.16989755774077,1.20247904018502
55344,-0.579894491205039,3,0,1,0,4,-0.487087238972065,0.16989755774077,1.20247904018502
55344,-0.579894491205039,3,0,0,1,4,-0.487087238972065,0.16989755774077,1.20247904018502
55344,-0.579894491205039,3,0,0,1,4,-0.487087238972065,0.16989755774077,1.20247904018502
55344,-0.579894491205039,3,0,0,0,4,-0.487087238972065,0.16989755774077,1.20247904018502
55344,-0.579894491205039,3,0,1,0,6,-0.487087238972065,0.16989755774077,1.20247904018502
55344,-0.579894491205039,3,0,0,1,6,-0.487087238972065,0.16989755774077,1.20247904018502
55344,-0.579894491205039,3,0,0,0,6,-0.487087238972065,0.16989755774077,1.20247904018502
55344,-0.579894491205039,3,0,1,0,3,-0.487087238972065,0.16989755774077,1.20247904018502
55344,-0.579894491205039,3,0,1,0,3,-0.487087238972065,0.16989755774077,1.20247904018502
55344,-0.579894491205039,3,0,1,0,6,-0.487087238972065,0.16989755774077,1.20247904018502
55344,-0.579894491205039,3,0,0,1,6,-0.487087238972065,0.16989755774077,1.20247904018502
55344,-0.579894491205039,3,0,0,0,6,-0.487087238972065,0.16989755774077,1.20247904018502
55344,-0.579894491205039,3,0,0,1,1,-0.487087238972065,0.16989755774077,1.20247904018502
55344,-0.579894491205039,3,0,0,0,1,-0.487087238972065,0.16989755774077,1.20247904018502
59016,-0.172287493763816,3,0,1,0,6,-0.314152100731726,-0.0135481293679433,1.12766029551308
59016,-0.172287493763816,3,0,0,1,6,-0.314152100731726,-0.0135481293679433,1.12766029551308
59016,-0.172287493763816,3,0,0,0,6,-0.314152100731726,-0.0135481293679433,1.12766029551308
59016,-0.172287493763816,3,0,0,0,6,-0.314152100731726,-0.0135481293679433,1.12766029551308
59016,-0.172287493763816,3,0,0,1,2,-0.314152100731726,-0.0135481293679433,1.12766029551308
59016,-0.172287493763816,3,0,0,0,2,-0.314152100731726,-0.0135481293679433,1.12766029551308
59016,-0.172287493763816,3,0,1,0,5,-0.314152100731726,-0.0135481293679433,1.12766029551308
59016,-0.172287493763816,3,0,0,1,5,-0.314152100731726,-0.0135481293679433,1.12766029551308
59016,-0.172287493763816,3,0,0,0,5,-0.314152100731726,-0.0135481293679433,1.12766029551308
59016,-0.172287493763816,3,0,0,1,4,-0.314152100731726,-0.0135481293679433,1.12766029551308
59016,-0.172287493763816,3,0,0,1,4,-0.314152100731726,-0.0135481293679433,1.12766029551308
59016,-0.172287493763816,3,0,1,0,6,-0.314152100731726,-0.0135481293679433,1.12766029551308
59016,-0.172287493763816,3,0,1,0,6,-0.314152100731726,-0.0135481293679433,1.12766029551308
59016,-0.172287493763816,3,0,0,1,6,-0.314152100731726,-0.0135481293679433,1.12766029551308
59016,-0.172287493763816,3,0,0,1,6,-0.314152100731726,-0.0135481293679433,1.12766029551308
59016,-0.172287493763816,3,0,0,0,6,-0.314152100731726,-0.0135481293679433,1.12766029551308
59016,-0.172287493763816,3,0,1,0,3,-0.314152100731726,-0.0135481293679433,1.12766029551308
59016,-0.172287493763816,3,0,0,0,3,-0.314152100731726,-0.0135481293679433,1.12766029551308
59016,-0.172287493763816,3,0,0,1,6,-0.314152100731726,-0.0135481293679433,1.12766029551308
59016,-0.172287493763816,3,0,0,0,6,-0.314152100731726,-0.0135481293679433,1.12766029551308
59016,-0.172287493763816,3,0,0,0,1,-0.314152100731726,-0.0135481293679433,1.12766029551308
63132,0.235319503677407,3,0,1,0,6,-0.120306504599581,-0.193808888690936,1.05414053095102
63132,0.235319503677407,3,0,0,1,6,-0.120306504599581,-0.193808888690936,1.05414053095102
63132,0.235319503677407,3,0,0,0,6,-0.120306504599581,-0.193808888690936,1.05414053095102
63132,0.235319503677407,3,0,0,0,6,-0.120306504599581,-0.193808888690936,1.05414053095102
63132,0.235319503677407,3,0,1,0,2,-0.120306504599581,-0.193808888690936,1.05414053095102
63132,0.235319503677407,3,0,1,0,2,-0.120306504599581,-0.193808888690936,1.05414053095102
63132,0.235319503677407,3,0,1,0,5,-0.120306504599581,-0.193808888690936,1.05414053095102
63132,0.235319503677407,3,0,1,0,5,-0.120306504599581,-0.193808888690936,1.05414053095102
63132,0.235319503677407,3,0,0,1,5,-0.120306504599581,-0.193808888690936,1.05414053095102
63132,0.235319503677407,3,0,1,0,4,-0.120306504599581,-0.193808888690936,1.05414053095102
63132,0.235319503677407,3,0,1,0,2,-0.120306504599581,-0.193808888690936,1.05414053095102
63132,0.235319503677407,3,0,0,1,4,-0.120306504599581,-0.193808888690936,1.05414053095102
63132,0.235319503677407,3,0,1,0,6,-0.120306504599581,-0.193808888690936,1.05414053095102
63132,0.235319503677407,3,0,1,0,6,-0.120306504599581,-0.193808888690936,1.05414053095102
63132,0.235319503677407,3,0,0,1,6,-0.120306504599581,-0.193808888690936,1.05414053095102
63132,0.235319503677407,3,0,0,0,6,-0.120306504599581,-0.193808888690936,1.05414053095102
63132,0.235319503677407,3,0,1,0,3,-0.120306504599581,-0.193808888690936,1.05414053095102
63132,0.235319503677407,3,0,0,1,3,-0.120306504599581,-0.193808888690936,1.05414053095102
63132,0.235319503677407,3,0,0,1,3,-0.120306504599581,-0.193808888690936,1.05414053095102
63132,0.235319503677407,3,0,1,0,6,-0.120306504599581,-0.193808888690936,1.05414053095102
63132,0.235319503677407,3,0,0,1,6,-0.120306504599581,-0.193808888690936,1.05414053095102
63132,0.235319503677407,3,0,0,0,1,-0.120306504599581,-0.193808888690936,1.05414053095102
67704,0.642926501118629,3,0,1,0,6,0.0950146969349586,-0.368345883650403,0.982955216826185
67704,0.642926501118629,3,0,0,1,6,0.0950146969349586,-0.368345883650403,0.982955216826185
67704,0.642926501118629,3,0,0,1,6,0.0950146969349586,-0.368345883650403,0.982955216826185
67704,0.642926501118629,3,0,0,0,6,0.0950146969349586,-0.368345883650403,0.982955216826185
67704,0.642926501118629,3,0,1,0,2,0.0950146969349586,-0.368345883650403,0.982955216826185
67704,0.642926501118629,3,0,0,1,2,0.0950146969349586,-0.368345883650403,0.982955216826185
67704,0.642926501118629,3,0,0,1,2,0.0950146969349586,-0.368345883650403,0.982955216826185
67704,0.642926501118629,3,0,1,0,5,0.0950146969349586,-0.368345883650403,0.982955216826185
67704,0.642926501118629,3,0,1,0,5,0.0950146969349586,-0.368345883650403,0.982955216826185
67704,0.642926501118629,3,0,0,1,5,0.0950146969349586,-0.368345883650403,0.982955216826185
67704,0.642926501118629,3,0,0,1,5,0.0950146969349586,-0.368345883650403,0.982955216826185
67704,0.642926501118629,3,0,0,0,5,0.0950146969349586,-0.368345883650403,0.982955216826185
67704,0.642926501118629,3,0,0,1,4,0.0950146969349586,-0.368345883650403,0.982955216826185
67704,0.642926501118629,3,0,0,1,4,0.0950146969349586,-0.368345883650403,0.982955216826185
67704,0.642926501118629,3,0,0,1,6,0.0950146969349586,-0.368345883650403,0.982955216826185
67704,0.642926501118629,3,0,1,0,3,0.0950146969349586,-0.368345883650403,0.982955216826185
67704,0.642926501118629,3,0,0,1,3,0.0950146969349586,-0.368345883650403,0.982955216826185
67704,0.642926501118629,3,0,1,0,6,0.0950146969349586,-0.368345883650403,0.982955216826185
67704,0.642926501118629,3,0,0,1,6,0.0950146969349586,-0.368345883650403,0.982955216826185
67704,0.642926501118629,3,0,0,1,1,0.0950146969349586,-0.368345883650403,0.982955216826185
72588,1.05053349855985,3,0,1,0,6,0.325029733744821,-0.530505103089757,0.916818206866149
72588,1.05053349855985,3,0,1,0,6,0.325029733744821,-0.530505103089757,0.916818206866149
72588,1.05053349855985,3,0,0,1,6,0.325029733744821,-0.530505103089757,0.916818206866149
72588,1.05053349855985,3,0,0,0,6,0.325029733744821,-0.530505103089757,0.916818206866149
72588,1.05053349855985,3,0,0,0,6,0.325029733744821,-0.530505103089757,0.916818206866149
72588,1.05053349855985,3,0,1,0,2,0.325029733744821,-0.530505103089757,0.916818206866149
72588,1.05053349855985,3,0,0,1,2,0.325029733744821,-0.530505103089757,0.916818206866149
72588,1.05053349855985,3,0,0,0,2,0.325029733744821,-0.530505103089757,0.916818206866149
72588,1.05053349855985,3,0,1,0,5,0.325029733744821,-0.530505103089757,0.916818206866149
72588,1.05053349855985,3,0,0,1,5,0.325029733744821,-0.530505103089757,0.916818206866149
72588,1.05053349855985,3,0,0,1,5,0.325029733744821,-0.530505103089757,0.916818206866149
72588,1.05053349855985,3,0,0,0,5,0.325029733744821,-0.530505103089757,0.916818206866149
72588,1.05053349855985,3,0,1,0,4,0.325029733744821,-0.530505103089757,0.916818206866149
72588,1.05053349855985,3,0,1,0,2,0.325029733744821,-0.530505103089757,0.916818206866149
72588,1.05053349855985,3,0,0,0,4,0.325029733744821,-0.530505103089757,0.916818206866149
72588,1.05053349855985,3,0,1,0,6,0.325029733744821,-0.530505103089757,0.916818206866149
72588,1.05053349855985,3,0,0,1,6,0.325029733744821,-0.530505103089757,0.916818206866149
72588,1.05053349855985,3,0,0,0,6,0.325029733744821,-0.530505103089757,0.916818206866149
72588,1.05053349855985,3,0,1,0,3,0.325029733744821,-0.530505103089757,0.916818206866149
72588,1.05053349855985,3,0,1,0,3,0.325029733744821,-0.530505103089757,0.916818206866149
72588,1.05053349855985,3,0,0,1,3,0.325029733744821,-0.530505103089757,0.916818206866149
72588,1.05053349855985,3,0,0,1,3,0.325029733744821,-0.530505103089757,0.916818206866149
72588,1.05053349855985,3,0,0,0,3,0.325029733744821,-0.530505103089757,0.916818206866149
72588,1.05053349855985,3,0,1,0,6,0.325029733744821,-0.530505103089757,0.916818206866149
72588,1.05053349855985,3,0,0,0,6,0.325029733744821,-0.530505103089757,0.916818206866149
72588,1.05053349855985,3,0,1,0,1,0.325029733744821,-0.530505103089757,0.916818206866149
72588,1.05053349855985,3,0,0,0,1,0.325029733744821,-0.530505103089757,0.916818206866149
77832,1.45814049600107,3,0,1,0,6,0.571999195872364,-0.68196051986934,0.855046767396444
77832,1.45814049600107,3,0,0,1,6,0.571999195872364,-0.68196051986934,0.855046767396444
77832,1.45814049600107,3,0,1,0,2,0.571999195872364,-0.68196051986934,0.855046767396444
77832,1.45814049600107,3,0,1,0,2,0.571999195872364,-0.68196051986934,0.855046767396444
77832,1.45814049600107,3,0,0,1,2,0.571999195872364,-0.68196051986934,0.855046767396444
77832,1.45814049600107,3,0,0,1,2,0.571999195872364,-0.68196051986934,0.855046767396444
77832,1.45814049600107,3,0,0,0,2,0.571999195872364,-0.68196051986934,0.855046767396444
77832,1.45814049600107,3,0,1,0,5,0.571999195872364,-0.68196051986934,0.855046767396444
77832,1.45814049600107,3,0,0,1,5,0.571999195872364,-0.68196051986934,0.855046767396444
77832,1.45814049600107,3,0,0,1,5,0.571999195872364,-0.68196051986934,0.855046767396444
77832,1.45814049600107,3,0,0,0,5,0.571999195872364,-0.68196051986934,0.855046767396444
77832,1.45814049600107,3,0,1,0,4,0.571999195872364,-0.68196051986934,0.855046767396444
77832,1.45814049600107,3,0,1,0,2,0.571999195872364,-0.68196051986934,0.855046767396444
77832,1.45814049600107,3,0,0,1,4,0.571999195872364,-0.68196051986934,0.855046767396444
77832,1.45814049600107,3,0,0,1,4,0.571999195872364,-0.68196051986934,0.855046767396444
77832,1.45814049600107,3,0,0,0,4,0.571999195872364,-0.68196051986934,0.855046767396444
77832,1.45814049600107,3,0,1,0,6,0.571999195872364,-0.68196051986934,0.855046767396444
77832,1.45814049600107,3,0,1,0,6,0.571999195872364,-0.68196051986934,0.855046767396444
77832,1.45814049600107,3,0,0,1,6,0.571999195872364,-0.68196051986934,0.855046767396444
77832,1.45814049600107,3,0,0,1,6,0.571999195872364,-0.68196051986934,0.855046767396444
77832,1.45814049600107,3,0,0,0,6,0.571999195872364,-0.68196051986934,0.855046767396444
77832,1.45814049600107,3,0,1,0,3,0.571999195872364,-0.68196051986934,0.855046767396444
77832,1.45814049600107,3,0,0,1,3,0.571999195872364,-0.68196051986934,0.855046767396444
77832,1.45814049600107,3,0,0,1,3,0.571999195872364,-0.68196051986934,0.855046767396444
77832,1.45814049600107,3,0,1,0,6,0.571999195872364,-0.68196051986934,0.855046767396444
77832,1.45814049600107,3,0,1,0,1,0.571999195872364,-0.68196051986934,0.855046767396444
77832,1.45814049600107,3,0,0,1,1,0.571999195872364,-0.68196051986934,0.855046767396444
83076,1.8657474934423,3,0,1,0,6,0.818968657999907,-0.814295319248178,0.801073715633877
83076,1.8657474934423,3,0,1,0,6,0.818968657999907,-0.814295319248178,0.801073715633877
83076,1.8657474934423,3,0,0,1,6,0.818968657999907,-0.814295319248178,0.801073715633877
83076,1.8657474934423,3,0,0,0,6,0.818968657999907,-0.814295319248178,0.801073715633877
83076,1.8657474934423,3,0,1,0,2,0.818968657999907,-0.814295319248178,0.801073715633877
83076,1.8657474934423,3,0,1,0,2,0.818968657999907,-0.814295319248178,0.801073715633877
83076,1.8657474934423,3,0,0,1,2,0.818968657999907,-0.814295319248178,0.801073715633877
83076,1.8657474934423,3,0,0,0,2,0.818968657999907,-0.814295319248178,0.801073715633877
83076,1.8657474934423,3,0,1,0,5,0.818968657999907,-0.814295319248178,0.801073715633877
83076,1.8657474934423,3,0,1,0,5,0.818968657999907,-0.814295319248178,0.801073715633877
83076,1.8657474934423,3,0,0,1,5,0.818968657999907,-0.814295319248178,0.801073715633877
83076,1.8657474934423,3,0,0,1,5,0.818968657999907,-0.814295319248178,0.801073715633877
83076,1.8657474934423,3,0,0,0,5,0.818968657999907,-0.814295319248178,0.801073715633877
83076,1.8657474934423,3,0,1,0,4,0.818968657999907,-0.814295319248178,0.801073715633877
83076,1.8657474934423,3,0,1,0,2,0.818968657999907,-0.814295319248178,0.801073715633877
83076,1.8657474934423,3,0,0,1,4,0.818968657999907,-0.814295319248178,0.801073715633877
83076,1.8657474934423,3,0,0,0,4,0.818968657999907,-0.814295319248178,0.801073715633877
83076,1.8657474934423,3,0,1,0,6,0.818968657999907,-0.814295319248178,0.801073715633877
83076,1.8657474934423,3,0,1,0,6,0.818968657999907,-0.814295319248178,0.801073715633877
83076,1.8657474934423,3,0,0,1,6,0.818968657999907,-0.814295319248178,0.801073715633877
83076,1.8657474934423,3,0,0,0,6,0.818968657999907,-0.814295319248178,0.801073715633877
83076,1.8657474934423,3,0,1,0,3,0.818968657999907,-0.814295319248178,0.801073715633877
83076,1.8657474934423,3,0,0,1,3,0.818968657999907,-0.814295319248178,0.801073715633877
83076,1.8657474934423,3,0,0,0,3,0.818968657999907,-0.814295319248178,0.801073715633877
83076,1.8657474934423,3,0,1,0,6,0.818968657999907,-0.814295319248178,0.801073715633877
83076,1.8657474934423,3,0,1,0,1,0.818968657999907,-0.814295319248178,0.801073715633877
83076,1.8657474934423,3,0,0,0,1,0.818968657999907,-0.814295319248178,0.801073715633877
52464,-1.39510848608748,3,0,1,0,6,-0.622722641513507,0.331744944713243,1.26848886855749
52464,-1.39510848608748,3,0,1,0,6,-0.622722641513507,0.331744944713243,1.26848886855749
52464,-1.39510848608748,3,0,0,1,6,-0.622722641513507,0.331744944713243,1.26848886855749
52464,-1.39510848608748,3,0,0,1,6,-0.622722641513507,0.331744944713243,1.26848886855749
52464,-1.39510848608748,3,0,0,0,6,-0.622722641513507,0.331744944713243,1.26848886855749
52464,-1.39510848608748,3,0,0,0,6,-0.622722641513507,0.331744944713243,1.26848886855749
52464,-1.39510848608748,3,0,0,1,2,-0.622722641513507,0.331744944713243,1.26848886855749
52464,-1.39510848608748,3,0,0,1,2,-0.622722641513507,0.331744944713243,1.26848886855749
52464,-1.39510848608748,3,0,0,0,2,-0.622722641513507,0.331744944713243,1.26848886855749
52464,-1.39510848608748,3,0,1,0,5,-0.622722641513507,0.331744944713243,1.26848886855749
52464,-1.39510848608748,3,0,1,0,5,-0.622722641513507,0.331744944713243,1.26848886855749
52464,-1.39510848608748,3,0,0,1,5,-0.622722641513507,0.331744944713243,1.26848886855749
52464,-1.39510848608748,3,0,0,0,5,-0.622722641513507,0.331744944713243,1.26848886855749
52464,-1.39510848608748,3,0,1,0,4,-0.622722641513507,0.331744944713243,1.26848886855749
52464,-1.39510848608748,3,0,1,0,2,-0.622722641513507,0.331744944713243,1.26848886855749
52464,-1.39510848608748,3,0,0,1,4,-0.622722641513507,0.331744944713243,1.26848886855749
52464,-1.39510848608748,3,0,0,1,4,-0.622722641513507,0.331744944713243,1.26848886855749
52464,-1.39510848608748,3,0,0,0,4,-0.622722641513507,0.331744944713243,1.26848886855749
52464,-1.39510848608748,3,0,1,0,6,-0.622722641513507,0.331744944713243,1.26848886855749
52464,-1.39510848608748,3,0,0,1,6,-0.622722641513507,0.331744944713243,1.26848886855749
